Epoch time,ID,Timestamp,pitch_deg,roll_deg,hding_true,hding_mag,lat_deg,lon_deg,alt_ftmsl,alt_ftagl,on_runwy,alt_ind,lat_south,lon_west
1.597764899877E12,XPLANE,2020-08-18T15:34:59.877 GMT,0.561959,0.19416401,356.54245,341.2056,47.438087,-122.30589,364.24115,0.3137547,1.0,363.68353,47.5,-122.0
1.597764899971E12,XPLANE,2020-08-18T15:34:59.971 GMT,0.55263907,0.18563195,356.684,341.34714,47.438095,-122.30589,364.2723,0.31188887,1.0,363.71143,47.5,-122.0
1.597764900068E12,XPLANE,2020-08-18T15:35:00.068 GMT,0.5510312,0.1788835,356.8402,341.50333,47.438107,-122.30589,364.3048,0.3112924,1.0,363.7395,47.5,-122.0
1.59776490016E12,XPLANE,2020-08-18T15:35:00.160 GMT,0.5561107,0.17104535,357.00632,341.66943,47.438114,-122.30589,364.3381,0.31079978,1.0,363.7678,47.5,-122.0
1.597764900254E12,XPLANE,2020-08-18T15:35:00.254 GMT,0.5679898,0.158833,357.1785,341.8416,47.43812,-122.30589,364.3716,0.30920127,1.0,363.7963,47.5,-122.0
1.59776490035E12,XPLANE,2020-08-18T15:35:00.350 GMT,0.58224547,0.13853115,357.35544,342.01855,47.43813,-122.30589,364.40512,0.30888385,1.0,363.825,47.5,-122.0
1.597764900441E12,XPLANE,2020-08-18T15:35:00.441 GMT,0.59458226,0.11180206,357.53555,342.19867,47.438137,-122.3059,364.4389,0.31174797,1.0,363.85394,47.5,-122.0
1.597764900534E12,XPLANE,2020-08-18T15:35:00.534 GMT,0.6043542,0.09011738,357.71402,342.37714,47.438145,-122.3059,364.47293,0.3128308,1.0,363.88306,47.5,-122.0
1.597764900629E12,XPLANE,2020-08-18T15:35:00.629 GMT,0.6119828,0.06823776,357.88776,342.55087,47.438156,-122.3059,364.50677,0.31340182,1.0,363.9124,47.5,-122.0
1.597764900725E12,XPLANE,2020-08-18T15:35:00.725 GMT,0.61653334,0.04932705,358.05634,342.71945,47.438164,-122.3059,364.5402,0.31383607,1.0,363.94208,47.5,-122.0
1.597764900821E12,XPLANE,2020-08-18T15:35:00.821 GMT,0.6197564,0.03522337,358.22028,342.8834,47.43817,-122.3059,364.57373,0.31573212,1.0,363.97192,47.5,-122.0
1.597764900913E12,XPLANE,2020-08-18T15:35:00.913 GMT,0.6241359,0.018339762,358.38025,343.04337,47.43818,-122.3059,364.60748,0.31214774,1.0,364.00198,47.5,-122.0
1.597764901007E12,XPLANE,2020-08-18T15:35:01.007 GMT,0.6265792,0.010558609,358.53616,343.19928,47.43819,-122.3059,364.64142,0.31306478,1.0,364.0323,47.5,-122.0
1.597764901104E12,XPLANE,2020-08-18T15:35:01.104 GMT,0.630901,0.0093198,358.68875,343.35187,47.438198,-122.3059,364.67618,0.31330514,1.0,364.06274,47.5,-122.0
1.597764901194E12,XPLANE,2020-08-18T15:35:01.194 GMT,0.63882995,0.0067626536,358.8386,343.5017,47.438206,-122.3059,364.71173,0.30843973,1.0,364.09344,47.5,-122.0
1.597764901289E12,XPLANE,2020-08-18T15:35:01.289 GMT,0.64754385,-0.004857058,358.9858,343.64893,47.438213,-122.3059,364.7488,0.3094262,1.0,364.12436,47.5,-122.0
1.597764901383E12,XPLANE,2020-08-18T15:35:01.383 GMT,0.6602553,-0.018917805,359.13077,343.79388,47.438225,-122.3059,364.7867,0.30616182,1.0,364.15552,47.5,-122.0
1.597764901479E12,XPLANE,2020-08-18T15:35:01.479 GMT,0.68917155,-0.03428049,359.27203,343.93512,47.438232,-122.3059,364.8253,0.30166632,1.0,364.18695,47.5,-122.0
1.597764901573E12,XPLANE,2020-08-18T15:35:01.573 GMT,0.72437274,-0.04909524,359.4087,344.07178,47.43824,-122.3059,364.86435,0.30029178,1.0,364.21866,47.5,-122.0
1.597764901671E12,XPLANE,2020-08-18T15:35:01.671 GMT,0.75063044,-0.06321273,359.53983,344.2029,47.43825,-122.3059,364.9035,0.30788216,1.0,364.25067,47.5,-122.0
1.597764901767E12,XPLANE,2020-08-18T15:35:01.767 GMT,0.7642399,-0.07246924,359.66376,344.32684,47.43826,-122.3059,364.94122,0.31235662,1.0,364.28296,47.5,-122.0
1.597764901862E12,XPLANE,2020-08-18T15:35:01.862 GMT,0.7692353,-0.08153657,359.7783,344.44138,47.438267,-122.3059,364.97784,0.31541148,1.0,364.3156,47.5,-122.0
1.597764901956E12,XPLANE,2020-08-18T15:35:01.956 GMT,0.7727882,-0.09379281,359.883,344.54608,47.43828,-122.3059,365.01434,0.31432417,1.0,364.3485,47.5,-122.0
1.59776490205E12,XPLANE,2020-08-18T15:35:02.050 GMT,0.7711277,-0.11167207,359.97375,344.63684,47.438286,-122.3059,365.05057,0.31337544,1.0,364.3817,47.5,-122.0
1.597764902148E12,XPLANE,2020-08-18T15:35:02.148 GMT,0.75496566,-0.1276277,0.046531957,344.70963,47.438297,-122.3059,365.08646,0.32191783,1.0,364.41513,47.5,-122.0
1.597764902244E12,XPLANE,2020-08-18T15:35:02.244 GMT,0.7279208,-0.13625525,0.100943394,344.76404,47.438305,-122.3059,365.121,0.3293432,1.0,364.44873,47.5,-122.0
1.597764902339E12,XPLANE,2020-08-18T15:35:02.339 GMT,0.7042162,-0.13408542,0.13810872,344.80118,47.438313,-122.3059,365.1551,0.32425085,1.0,364.48257,47.5,-122.0
1.597764902436E12,XPLANE,2020-08-18T15:35:02.436 GMT,0.6870742,-0.12658836,0.15886046,344.82193,47.438324,-122.3059,365.18988,0.32168746,1.0,364.51654,47.5,-122.0
1.597764902531E12,XPLANE,2020-08-18T15:35:02.531 GMT,0.6769783,-0.120855846,0.1641142,344.82718,47.43833,-122.3059,365.22583,0.32062966,1.0,364.55066,47.5,-122.0
1.597764902626E12,XPLANE,2020-08-18T15:35:02.626 GMT,0.6731992,-0.11689612,0.15471055,344.81778,47.438343,-122.3059,365.2622,0.31896317,1.0,364.58493,47.5,-122.0
1.597764902724E12,XPLANE,2020-08-18T15:35:02.724 GMT,0.674726,-0.110136196,0.13154596,344.79462,47.43835,-122.3059,365.299,0.32050985,1.0,364.6193,47.5,-122.0
1.597764902819E12,XPLANE,2020-08-18T15:35:02.819 GMT,0.68289673,-0.10278772,0.09556881,344.75864,47.438362,-122.3059,365.33624,0.31754234,1.0,364.6538,47.5,-122.0
1.597764902911E12,XPLANE,2020-08-18T15:35:02.911 GMT,0.69559157,-0.0834205,0.047280803,344.71036,47.43837,-122.3059,365.37442,0.31726485,1.0,364.68845,47.5,-122.0
1.597764903004E12,XPLANE,2020-08-18T15:35:03.004 GMT,0.71299106,-0.050484627,359.98737,344.65042,47.43838,-122.3059,365.41434,0.3141015,1.0,364.7232,47.5,-122.0
1.597764903097E12,XPLANE,2020-08-18T15:35:03.097 GMT,0.7310604,-0.024109751,359.91666,344.5797,47.43839,-122.3059,365.4552,0.31303188,1.0,364.75815,47.5,-122.0
1.597764903194E12,XPLANE,2020-08-18T15:35:03.194 GMT,0.7497223,-0.012543353,359.836,344.49905,47.4384,-122.3059,365.4969,0.31243315,1.0,364.79324,47.5,-122.0
1.597764903287E12,XPLANE,2020-08-18T15:35:03.287 GMT,0.7706536,-0.009218531,359.74588,344.40894,47.43841,-122.3059,365.53958,0.30903092,1.0,364.82855,47.5,-122.0
1.597764903384E12,XPLANE,2020-08-18T15:35:03.384 GMT,0.7870618,-0.0070058233,359.6469,344.30997,47.43842,-122.3059,365.58258,0.30715325,1.0,364.86414,47.5,-122.0
1.597764903478E12,XPLANE,2020-08-18T15:35:03.478 GMT,0.78563124,7.258392E-4,359.5401,344.20316,47.43843,-122.3059,365.62506,0.31725213,1.0,364.9,47.5,-122.0
1.597764903573E12,XPLANE,2020-08-18T15:35:03.573 GMT,0.76577383,0.014369405,359.42816,344.09122,47.43844,-122.3059,365.66492,0.3258201,1.0,364.93613,47.5,-122.0
1.597764903666E12,XPLANE,2020-08-18T15:35:03.666 GMT,0.73506355,0.042236168,359.31412,343.97717,47.43845,-122.3059,365.70255,0.32962313,1.0,364.9725,47.5,-122.0
1.597764903762E12,XPLANE,2020-08-18T15:35:03.762 GMT,0.70248646,0.07309876,359.1991,343.86215,47.43846,-122.3059,365.7394,0.32962838,1.0,365.00912,47.5,-122.0
1.597764903856E12,XPLANE,2020-08-18T15:35:03.856 GMT,0.6749912,0.098025866,359.08353,343.74658,47.43847,-122.3059,365.77634,0.32852992,1.0,365.04596,47.5,-122.0
1.597764903949E12,XPLANE,2020-08-18T15:35:03.949 GMT,0.65735024,0.11336793,358.9677,343.63077,47.43848,-122.3059,365.81424,0.3259513,1.0,365.08295,47.5,-122.0
1.597764904045E12,XPLANE,2020-08-18T15:35:04.045 GMT,0.64845765,0.1215192,358.8519,343.51495,47.43849,-122.3059,365.8533,0.3239456,1.0,365.12006,47.5,-122.0
1.597764904139E12,XPLANE,2020-08-18T15:35:04.139 GMT,0.6422218,0.12779476,358.7363,343.39935,47.4385,-122.3059,365.89288,0.32557368,1.0,365.1573,47.5,-122.0
1.597764904234E12,XPLANE,2020-08-18T15:35:04.234 GMT,0.6374207,0.13467386,358.6211,343.28412,47.43851,-122.3059,365.93253,0.3281246,1.0,365.19467,47.5,-122.0
1.597764904325E12,XPLANE,2020-08-18T15:35:04.325 GMT,0.63712686,0.14370885,358.50632,343.16934,47.438522,-122.3059,365.9725,0.32556364,1.0,365.23215,47.5,-122.0
1.597764904424E12,XPLANE,2020-08-18T15:35:04.424 GMT,0.63827246,0.15286711,358.39227,343.0553,47.43853,-122.3059,366.0126,0.32387954,1.0,365.26978,47.5,-122.0
1.597764904519E12,XPLANE,2020-08-18T15:35:04.519 GMT,0.6336715,0.17535728,358.2791,342.94214,47.43854,-122.3059,366.05237,0.33190304,1.0,365.30753,47.5,-122.0
1.59776490461E12,XPLANE,2020-08-18T15:35:04.610 GMT,0.62650067,0.20054631,358.16876,342.8318,47.438553,-122.3059,366.09155,0.33180416,1.0,365.34543,47.5,-122.0
1.597764904708E12,XPLANE,2020-08-18T15:35:04.708 GMT,0.6222521,0.23267412,358.06595,342.72897,47.438564,-122.3059,366.1309,0.3293576,1.0,365.38342,47.5,-122.0
1.597764904803E12,XPLANE,2020-08-18T15:35:04.803 GMT,0.62225986,0.26877788,357.9749,342.63794,47.438572,-122.30591,366.1718,0.323651,1.0,365.4215,47.5,-122.0
1.597764904896E12,XPLANE,2020-08-18T15:35:04.896 GMT,0.62004685,0.30488184,357.89606,342.55908,47.438583,-122.30591,366.21362,0.32504347,1.0,365.45972,47.5,-122.0
1.597764904989E12,XPLANE,2020-08-18T15:35:04.989 GMT,0.6115914,0.33583245,357.82956,342.49258,47.438595,-122.30591,366.25473,0.32966614,1.0,365.49805,47.5,-122.0
1.597764905084E12,XPLANE,2020-08-18T15:35:05.084 GMT,0.5983741,0.36442298,357.7761,342.43912,47.438606,-122.30591,366.2957,0.33009312,1.0,365.5365,47.5,-122.0
1.597764905175E12,XPLANE,2020-08-18T15:35:05.175 GMT,0.583625,0.39185038,357.73642,342.39944,47.438618,-122.30591,366.3372,0.3291537,1.0,365.5751,47.5,-122.0
1.59776490527E12,XPLANE,2020-08-18T15:35:05.270 GMT,0.5713381,0.41574442,357.7104,342.3734,47.438625,-122.30591,366.3797,0.3267842,1.0,365.61383,47.5,-122.0
1.597764905363E12,XPLANE,2020-08-18T15:35:05.363 GMT,0.5599842,0.42351952,357.69846,342.36148,47.438637,-122.30591,366.42285,0.32674798,1.0,365.65268,47.5,-122.0
1.597764905459E12,XPLANE,2020-08-18T15:35:05.459 GMT,0.5470927,0.41075882,357.70218,342.36517,47.43865,-122.30591,366.46576,0.32878026,1.0,365.69168,47.5,-122.0
1.597764905554E12,XPLANE,2020-08-18T15:35:05.554 GMT,0.5292338,0.39631414,357.722,342.38498,47.43866,-122.30591,366.50754,0.33269185,1.0,365.73087,47.5,-122.0
1.597764905649E12,XPLANE,2020-08-18T15:35:05.649 GMT,0.5047314,0.3962913,357.75827,342.42126,47.43867,-122.30591,366.548,0.33772662,1.0,365.7702,47.5,-122.0
1.597764905738E12,XPLANE,2020-08-18T15:35:05.738 GMT,0.47515303,0.40004987,357.81067,342.47366,47.438683,-122.30591,366.58704,0.34118482,1.0,365.8097,47.5,-122.0
1.597764905834E12,XPLANE,2020-08-18T15:35:05.834 GMT,0.44929093,0.39016625,357.87915,342.54214,47.438694,-122.30591,366.62555,0.3403572,1.0,365.8493,47.5,-122.0
1.597764905927E12,XPLANE,2020-08-18T15:35:05.927 GMT,0.44016796,0.37130466,357.964,342.62698,47.438705,-122.30591,366.6656,0.3318543,1.0,365.88898,47.5,-122.0
1.597764906022E12,XPLANE,2020-08-18T15:35:06.022 GMT,0.44838077,0.36322287,358.06454,342.72754,47.438717,-122.30591,366.70865,0.3238913,1.0,365.9287,47.5,-122.0
1.597764906115E12,XPLANE,2020-08-18T15:35:06.115 GMT,0.46844518,0.36283782,358.1798,342.8428,47.43873,-122.30591,366.75467,0.32025704,1.0,365.96854,47.5,-122.0
1.597764906205E12,XPLANE,2020-08-18T15:35:06.205 GMT,0.49279764,0.36604267,358.3075,342.9705,47.438736,-122.30591,366.80307,0.31801662,1.0,366.00848,47.5,-122.0
1.597764906299E12,XPLANE,2020-08-18T15:35:06.299 GMT,0.5135855,0.36966804,358.44583,343.10883,47.438747,-122.30591,366.85233,0.31908926,1.0,366.0486,47.5,-122.0
1.597764906404E12,XPLANE,2020-08-18T15:35:06.404 GMT,0.52954715,0.35207096,358.59085,343.25385,47.43876,-122.30591,366.90088,0.3205238,1.0,366.08902,47.5,-122.0
1.597764906497E12,XPLANE,2020-08-18T15:35:06.497 GMT,0.5389536,0.3197475,358.7379,343.4009,47.43877,-122.30591,366.94928,0.3223736,1.0,366.12967,47.5,-122.0
1.597764906593E12,XPLANE,2020-08-18T15:35:06.593 GMT,0.5440223,0.28862455,358.88382,343.5468,47.43878,-122.30591,366.9972,0.32309404,1.0,366.17062,47.5,-122.0
1.597764906689E12,XPLANE,2020-08-18T15:35:06.689 GMT,0.5463207,0.25800684,359.02707,343.69003,47.438793,-122.30591,367.04556,0.3230627,1.0,366.2119,47.5,-122.0
1.597764906783E12,XPLANE,2020-08-18T15:35:06.783 GMT,0.5445466,0.22365087,359.16574,343.8287,47.438805,-122.30591,367.09482,0.32396674,1.0,366.25348,47.5,-122.0
1.597764906879E12,XPLANE,2020-08-18T15:35:06.879 GMT,0.54115486,0.19379008,359.2977,343.96066,47.438816,-122.30591,367.1443,0.32354578,1.0,366.29544,47.5,-122.0
1.597764906975E12,XPLANE,2020-08-18T15:35:06.975 GMT,0.53367126,0.16221024,359.42062,344.0836,47.43883,-122.305916,367.19354,0.3252309,1.0,366.3377,47.5,-122.0
1.597764907069E12,XPLANE,2020-08-18T15:35:07.069 GMT,0.52157927,0.12596555,359.53296,344.19592,47.438843,-122.305916,367.24362,0.3246146,1.0,366.38028,47.5,-122.0
1.59776490717E12,XPLANE,2020-08-18T15:35:07.170 GMT,0.5025627,0.0941825,359.63382,344.29678,47.438854,-122.305916,367.29395,0.3274633,1.0,366.42325,47.5,-122.0
1.597764907264E12,XPLANE,2020-08-18T15:35:07.264 GMT,0.47548017,0.06907419,359.72018,344.38315,47.438866,-122.305916,367.3435,0.3329383,1.0,366.46655,47.5,-122.0
1.597764907363E12,XPLANE,2020-08-18T15:35:07.363 GMT,0.44771525,0.055545513,359.79062,344.45358,47.438877,-122.305916,367.39175,0.33197185,1.0,366.51022,47.5,-122.0
1.597764907455E12,XPLANE,2020-08-18T15:35:07.455 GMT,0.41944638,0.043049384,359.84564,344.5086,47.43889,-122.305916,367.43915,0.3367658,1.0,366.55423,47.5,-122.0
1.59776490755E12,XPLANE,2020-08-18T15:35:07.550 GMT,0.39253363,0.03401793,359.88602,344.54898,47.4389,-122.305916,367.48593,0.3375855,1.0,366.59854,47.5,-122.0
1.597764907644E12,XPLANE,2020-08-18T15:35:07.644 GMT,0.36817458,0.0057242485,359.9129,344.57587,47.43891,-122.305916,367.532,0.34025776,1.0,366.64313,47.5,-122.0
1.59776490774E12,XPLANE,2020-08-18T15:35:07.740 GMT,0.34797594,-0.0326762,359.927,344.58994,47.438923,-122.305916,367.5779,0.340332,1.0,366.68796,47.5,-122.0
1.597764907834E12,XPLANE,2020-08-18T15:35:07.834 GMT,0.33240548,-0.06469491,359.9289,344.59183,47.438934,-122.305916,367.6234,0.34045607,1.0,366.733,47.5,-122.0
1.597764907928E12,XPLANE,2020-08-18T15:35:07.928 GMT,0.31884924,-0.08784561,359.91928,344.5822,47.43895,-122.305916,367.66837,0.34352913,1.0,366.77814,47.5,-122.0
1.59776490802E12,XPLANE,2020-08-18T15:35:08.020 GMT,0.30633572,-0.10269933,359.89886,344.5618,47.43896,-122.305916,367.71368,0.34510553,1.0,366.82346,47.5,-122.0
1.597764908114E12,XPLANE,2020-08-18T15:35:08.114 GMT,0.29649833,-0.10775108,359.86844,344.53137,47.438972,-122.305916,367.7594,0.34438184,1.0,366.86887,47.5,-122.0
1.597764908211E12,XPLANE,2020-08-18T15:35:08.211 GMT,0.29057166,-0.11619291,359.82895,344.49188,47.438984,-122.305916,367.8049,0.34426638,1.0,366.9144,47.5,-122.0
1.597764908305E12,XPLANE,2020-08-18T15:35:08.305 GMT,0.28619346,-0.12166099,359.78098,344.4439,47.438995,-122.305916,367.85074,0.34559909,1.0,366.96,47.5,-122.0
1.597764908403E12,XPLANE,2020-08-18T15:35:08.403 GMT,0.2846931,-0.10698322,359.7248,344.38773,47.43901,-122.305916,367.897,0.344049,1.0,367.00565,47.5,-122.0
1.597764908497E12,XPLANE,2020-08-18T15:35:08.497 GMT,0.2828837,-0.08988098,359.66122,344.32416,47.439022,-122.305916,367.943,0.34731779,1.0,367.05133,47.5,-122.0
1.597764908594E12,XPLANE,2020-08-18T15:35:08.594 GMT,0.28428942,-0.07573359,359.59097,344.2539,47.439034,-122.305916,367.98883,0.34487426,1.0,367.09708,47.5,-122.0
1.597764908689E12,XPLANE,2020-08-18T15:35:08.689 GMT,0.29284212,-0.04538524,359.5143,344.17725,47.439045,-122.305916,368.0356,0.3409965,1.0,367.14285,47.5,-122.0
1.597764908786E12,XPLANE,2020-08-18T15:35:08.786 GMT,0.30585566,-3.5114086E-4,359.4318,344.0947,47.43906,-122.305916,368.0841,0.33909646,1.0,367.18872,47.5,-122.0
1.597764908877E12,XPLANE,2020-08-18T15:35:08.877 GMT,0.3205258,0.023962138,359.3444,344.0073,47.43907,-122.305916,368.13385,0.33732003,1.0,367.23462,47.5,-122.0
1.597764908973E12,XPLANE,2020-08-18T15:35:08.973 GMT,0.33384392,0.03748132,359.2537,343.9166,47.439083,-122.305916,368.1843,0.3380351,1.0,367.2806,47.5,-122.0
1.597764909066E12,XPLANE,2020-08-18T15:35:09.066 GMT,0.34489813,0.056936547,359.16232,343.82523,47.4391,-122.305916,368.23453,0.33756354,1.0,367.32672,47.5,-122.0
1.597764909161E12,XPLANE,2020-08-18T15:35:09.161 GMT,0.35388654,0.07331493,359.07248,343.73538,47.43911,-122.305916,368.28506,0.3378391,1.0,367.37296,47.5,-122.0
1.597764909255E12,XPLANE,2020-08-18T15:35:09.255 GMT,0.36658746,0.0783644,358.9861,343.64902,47.43912,-122.305916,368.3364,0.33259544,1.0,367.41934,47.5,-122.0
1.597764909351E12,XPLANE,2020-08-18T15:35:09.351 GMT,0.3797183,0.079582244,358.90515,343.56805,47.439133,-122.305916,368.38907,0.33294532,1.0,367.46588,47.5,-122.0
1.597764909445E12,XPLANE,2020-08-18T15:35:09.445 GMT,0.38945168,0.086883605,358.83206,343.49496,47.439148,-122.305916,368.44284,0.33119094,1.0,367.51263,47.5,-122.0
1.597764909546E12,XPLANE,2020-08-18T15:35:09.546 GMT,0.39011502,0.102070495,358.76715,343.43005,47.43916,-122.305916,368.49594,0.33887368,1.0,367.55963,47.5,-122.0
1.597764909646E12,XPLANE,2020-08-18T15:35:09.646 GMT,0.38240546,0.13310088,358.71072,343.37363,47.439175,-122.305916,368.5483,0.33973935,1.0,367.6068,47.5,-122.0
1.597764909748E12,XPLANE,2020-08-18T15:35:09.748 GMT,0.3669695,0.16751473,358.66537,343.32828,47.439186,-122.305916,368.6,0.34397376,1.0,367.6543,47.5,-122.0
1.59776490985E12,XPLANE,2020-08-18T15:35:09.850 GMT,0.35102993,0.19651024,358.6336,343.29648,47.439198,-122.305916,368.65198,0.33879596,1.0,367.70197,47.5,-122.0
1.597764909943E12,XPLANE,2020-08-18T15:35:09.943 GMT,0.33263245,0.22116491,358.61835,343.28122,47.439213,-122.305916,368.70435,0.33869153,1.0,367.7499,47.5,-122.0
1.597764910035E12,XPLANE,2020-08-18T15:35:10.035 GMT,0.3096486,0.2495246,358.61978,343.28265,47.439224,-122.305916,368.75735,0.34066063,1.0,367.7981,47.5,-122.0
1.597764910129E12,XPLANE,2020-08-18T15:35:10.129 GMT,0.28489277,0.27054173,358.63724,343.3001,47.43924,-122.305916,368.81085,0.3394556,1.0,367.84656,47.5,-122.0
1.597764910223E12,XPLANE,2020-08-18T15:35:10.223 GMT,0.25777248,0.28004354,358.66974,343.3326,47.43925,-122.305916,368.8635,0.34540877,1.0,367.8952,47.5,-122.0
1.597764910321E12,XPLANE,2020-08-18T15:35:10.321 GMT,0.23719908,0.29376107,358.71674,343.3796,47.439262,-122.305916,368.91632,0.34066808,1.0,367.94412,47.5,-122.0
1.597764910417E12,XPLANE,2020-08-18T15:35:10.417 GMT,0.223124,0.3162717,358.77744,343.4403,47.439278,-122.305916,368.9695,0.34024602,1.0,367.99326,47.5,-122.0
1.597764910516E12,XPLANE,2020-08-18T15:35:10.516 GMT,0.20334232,0.34067577,358.85043,343.5133,47.43929,-122.305916,369.02213,0.3500679,1.0,368.0426,47.5,-122.0
1.597764910606E12,XPLANE,2020-08-18T15:35:10.606 GMT,0.17880096,0.3651638,358.93472,343.5976,47.439304,-122.305916,369.07233,0.35337457,1.0,368.09216,47.5,-122.0
1.597764910702E12,XPLANE,2020-08-18T15:35:10.702 GMT,0.14893088,0.39594704,359.02936,343.69223,47.439316,-122.305916,369.1199,0.36292356,1.0,368.14188,47.5,-122.0
1.597764910796E12,XPLANE,2020-08-18T15:35:10.796 GMT,0.12280486,0.41823593,359.13464,343.79752,47.43933,-122.305916,369.1668,0.35775706,1.0,368.19174,47.5,-122.0
1.597764910892E12,XPLANE,2020-08-18T15:35:10.892 GMT,0.105566196,0.41478893,359.25082,343.91367,47.439342,-122.305916,369.21414,0.35525224,1.0,368.24167,47.5,-122.0
1.597764910986E12,XPLANE,2020-08-18T15:35:10.986 GMT,0.095422976,0.39752427,359.37708,344.03992,47.439358,-122.305916,369.26224,0.35521752,1.0,368.29166,47.5,-122.0
1.597764911086E12,XPLANE,2020-08-18T15:35:11.086 GMT,0.09210941,0.38005328,359.51266,344.1755,47.43937,-122.305916,369.31152,0.3527636,1.0,368.34164,47.5,-122.0
1.597764911182E12,XPLANE,2020-08-18T15:35:11.182 GMT,0.09674783,0.36101636,359.6572,344.32004,47.439384,-122.305916,369.3631,0.34713265,1.0,368.39166,47.5,-122.0
1.597764911277E12,XPLANE,2020-08-18T15:35:11.277 GMT,0.10627895,0.33395958,359.8088,344.47165,47.4394,-122.305916,369.41705,0.34615466,1.0,368.44168,47.5,-122.0
1.59776491137E12,XPLANE,2020-08-18T15:35:11.370 GMT,0.12274535,0.3149119,359.96234,344.62518,47.43941,-122.305916,369.47192,0.3418028,1.0,368.49176,47.5,-122.0
1.597764911465E12,XPLANE,2020-08-18T15:35:11.465 GMT,0.14589615,0.29227,0.11116401,344.774,47.439426,-122.305916,369.52734,0.33943075,1.0,368.5419,47.5,-122.0
1.597764911563E12,XPLANE,2020-08-18T15:35:11.563 GMT,0.1682752,0.26083937,0.25175405,344.91458,47.439438,-122.305916,369.58423,0.3393959,1.0,368.59216,47.5,-122.0
1.59776491166E12,XPLANE,2020-08-18T15:35:11.660 GMT,0.18247074,0.2185105,0.38286585,345.0457,47.439453,-122.305916,369.6409,0.34521592,1.0,368.64264,47.5,-122.0
1.597764911756E12,XPLANE,2020-08-18T15:35:11.756 GMT,0.19141042,0.1802691,0.5044271,345.16727,47.439465,-122.305916,369.69678,0.3441647,1.0,368.69327,47.5,-122.0
1.59776491185E12,XPLANE,2020-08-18T15:35:11.850 GMT,0.19043414,0.1536296,0.6163023,345.2791,47.43948,-122.305916,369.75204,0.34991005,1.0,368.74414,47.5,-122.0
1.597764911946E12,XPLANE,2020-08-18T15:35:11.946 GMT,0.1776699,0.11398697,0.7170089,345.37982,47.439495,-122.305916,369.8058,0.35709238,1.0,368.7952,47.5,-122.0
1.597764912046E12,XPLANE,2020-08-18T15:35:12.046 GMT,0.16845001,0.056398343,0.8040959,345.46692,47.439507,-122.305916,369.8594,0.34760317,1.0,368.84647,47.5,-122.0
1.597764912142E12,XPLANE,2020-08-18T15:35:12.142 GMT,0.17096622,-0.0019238548,0.877013,345.53983,47.43952,-122.305916,369.91614,0.3385182,1.0,368.89786,47.5,-122.0
1.597764912237E12,XPLANE,2020-08-18T15:35:12.237 GMT,0.1795274,-0.04923684,0.9359684,345.5988,47.439537,-122.305916,369.9756,0.33728746,1.0,368.9495,47.5,-122.0
1.597764912329E12,XPLANE,2020-08-18T15:35:12.329 GMT,0.1904958,-0.08460838,0.9815686,345.64438,47.43955,-122.305916,370.0359,0.33737502,1.0,369.00137,47.5,-122.0
1.597764912427E12,XPLANE,2020-08-18T15:35:12.427 GMT,0.19792448,-0.10549192,1.0142367,345.67703,47.439564,-122.305916,370.0962,0.33883974,1.0,369.0535,47.5,-122.0
1.597764912522E12,XPLANE,2020-08-18T15:35:12.522 GMT,0.19748628,-0.11523528,1.0345182,345.69733,47.43958,-122.305916,370.15536,0.3453979,1.0,369.10593,47.5,-122.0
1.59776491262E12,XPLANE,2020-08-18T15:35:12.620 GMT,0.19240637,-0.1207401,1.0433269,345.70612,47.43959,-122.305916,370.2149,0.34398913,1.0,369.1587,47.5,-122.0
1.597764912716E12,XPLANE,2020-08-18T15:35:12.716 GMT,0.18962565,-0.11722706,1.0415881,345.70438,47.439606,-122.305916,370.2741,0.34136695,1.0,369.21176,47.5,-122.0
1.59776491281E12,XPLANE,2020-08-18T15:35:12.810 GMT,0.18636264,-0.11709214,1.0301194,345.6929,47.43962,-122.305916,370.33356,0.3426103,1.0,369.26517,47.5,-122.0
1.597764912908E12,XPLANE,2020-08-18T15:35:12.908 GMT,0.17903963,-0.09869415,1.0091249,345.6719,47.439636,-122.305916,370.39218,0.34690854,1.0,369.31888,47.5,-122.0
1.597764913005E12,XPLANE,2020-08-18T15:35:13.005 GMT,0.16005008,-0.06714886,0.97899723,345.64178,47.439648,-122.305916,370.44952,0.35610315,1.0,369.37286,47.5,-122.0
1.5977649131E12,XPLANE,2020-08-18T15:35:13.100 GMT,0.13530186,-0.053573586,0.94096094,345.60376,47.439663,-122.305916,370.5051,0.35718757,1.0,369.4272,47.5,-122.0
1.597764913196E12,XPLANE,2020-08-18T15:35:13.196 GMT,0.11630419,-0.052148588,0.89606583,345.55884,47.43968,-122.305916,370.56128,0.35192826,1.0,369.4817,47.5,-122.0
1.597764913291E12,XPLANE,2020-08-18T15:35:13.291 GMT,0.10713501,-0.043013193,0.8448476,345.50763,47.439693,-122.305916,370.61874,0.34801397,1.0,369.5364,47.5,-122.0
1.597764913395E12,XPLANE,2020-08-18T15:35:13.395 GMT,0.10840858,-0.04503241,0.7882233,345.451,47.439705,-122.305916,370.6777,0.344489,1.0,369.59134,47.5,-122.0
1.59776491349E12,XPLANE,2020-08-18T15:35:13.490 GMT,0.111920446,-0.03541847,0.7263398,345.3891,47.43972,-122.305916,370.73767,0.34513074,1.0,369.64648,47.5,-122.0
